2015-05-31,MĠARR,79900738,159000,APARTMENT,160
2015-05-31,MĠARR,99452945,371000,PLOT,280
2015-05-31,MĠARR,99835960,370000,PLOT,300
2015-05-31,MĠARR,79431977,2e+05,PENTHOUSE,
2015-05-31,MĠARR,99450827,170000,MAISONETTE,
2015-05-31,MĠARR,79885330,2e+05,MAISONETTE,
2015-05-31,MĠARR,99470423,238500,PENTHOUSE,
2015-05-31,MĠARR,99826909,185000,APARTMENT,
2015-05-31,MĠARR,99450827,190000,PENTHOUSE,
2015-05-31,SAN ĠWANN,99200968,,APARTMENT,184
2015-05-31,MOSTA,99670019,750000,BUNGALOW,
2015-05-31,MOSTA,99880280,160000,MAISONETTE,
2015-05-31,MOSTA,79250898,350000,HOUSE,
2015-05-31,MOSTA,77253502,230000,HOUSE,190
2015-05-31,MOSTA,99848380,430000,TOWNHOUSE,
2015-05-31,MOSTA,99444456,320000,HOUSE,
2015-05-31,MOSTA,79486346,265000,HOUSE,
2015-05-31,MOSTA,99450385,,TOWNHOUSE,
2015-05-31,MOSTA,99403955,215000,MAISONETTE,
2015-05-31,MOSTA,99460241,249000,HOUSE,
2015-05-31,MOSTA,79858239,175000,APARTMENT,
2015-05-31,MOSTA,99670019,189000,APARTMENT,
2015-05-31,MOSTA,79049464,140000,APARTMENT,
2015-05-31,MOSTA,77427745,340000,HOUSE,
2015-05-31,MOSTA,77862546,339000,HOUSE,
2015-05-31,MOSTA,79476637,,HOUSE,
2015-05-31,MOSTA,79456423,340000,HOUSE,
2015-05-31,MOSTA,79900738,139000,APARTMENT,
2015-05-31,MOSTA,99835960,265000,HOUSE,
2015-05-31,MOSTA,99470423,133000,APARTMENT,
2015-05-31,MOSTA,99835960,135000,APARTMENT,
2015-05-31,MOSTA,79747721,210000,HOUSE,
2015-05-31,MOSTA,77862546,340000,TOWNHOUSE,
2015-05-31,MOSTA,99476949,395000,HOUSE,
2015-05-31,MQABBA,99487331,195000,PENTHOUSE,
2015-05-31,MQABBA,79294648,240000,HOUSE,110
2015-05-31,MSIDA,79493537,,APARTMENT,
2015-05-31,MSIDA,79475593,175000,MAISONETTE,
2015-05-31,MSIDA,21385451,280000,MAISONETTE,
2015-05-31,MSIDA,99454326,,CATERING,25
2015-05-31,MSIDA,99471191,18999,GARAGE,
2015-05-31,MSIDA,79384158,,APARTMENT,
2015-05-31,MSIDA,99476945,248000,PENTHOUSE,
2015-05-31,MSIDA,79231275,90000,APARTMENT,
2015-05-31,MSIDA,99457028,,PLOT,
2015-05-31,MSIDA,79963357,106000,APARTMENT,
2015-05-31,MSIDA,99457028,230000,TOWNHOUSE,
2015-05-31,MSIDA,79230219,114000,MAISONETTE,
2015-05-31,MSIDA,79882976,175000,APARTMENT,
2015-05-31,MTARFA,99221024,320000,HOUSE,
2015-05-31,NAXXAR,79283504,165000,MAISONETTE,
2015-05-31,NAXXAR,79759034,153000,PENTHOUSE,
2015-05-31,NAXXAR,79759034,148500,APARTMENT,
2015-05-31,NAXXAR,79759034,320000,MAISONETTE,
2015-05-31,NAXXAR,79049464,140000,APARTMENT,
2015-05-31,NAXXAR,99670019,119000,MAISONETTE,
2015-05-31,NAXXAR,79005544,380000,HOUSE,24
2015-05-31,NAXXAR,99991933,680000,HOUSE,60
2015-05-31,NAXXAR,79220904,165000,MAISONETTE,
2015-05-31,NAXXAR,79220904,130000,MAISONETTE,
2015-05-31,NAXXAR,99422256,280000,HOUSE,
2015-05-31,NAXXAR,79595457,229000,MAISONETTE,
2015-05-31,NAXXAR,79426227,298000,TOWNHOUSE,
2015-05-31,PAOLA,79925513,87000,APARTMENT,10
2015-05-31,PAOLA,99170000,132000,TOWNHOUSE,
2015-05-31,PAOLA,79262048,60500,APARTMENT,
2015-05-31,PEMBROKE,99403955,215000,MAISONETTE,
2015-05-31,PEMBROKE,99487001,215000,MAISONETTE,
2015-05-31,SLIEMA,77007700,9e+05,APARTMENT,236
2015-05-31,SLIEMA,99472768,940000,APARTMENT,
2015-05-31,SLIEMA,99108070,,PENTHOUSE,675
2015-05-31,QAWRA,99453357,165000,APARTMENT,
2015-05-31,QAWRA,79055248,125000,APARTMENT,115
2015-05-31,QAWRA,99884893,162000,APARTMENT,
2015-05-31,QAWRA,99426955,110000,APARTMENT,
2015-05-31,QAWRA,79055248,110000,APARTMENT,
2015-05-31,QAWRA,99115070,115000,APARTMENT,
2015-05-31,QAWRA,99409320,126000,PENTHOUSE,107
2015-05-31,QAWRA,99451845,220000,MAISONETTE,
2015-05-31,QAWRA,77018977,475000,PENTHOUSE,
2015-05-31,QAWRA,99095070,480000,PENTHOUSE,
2015-05-31,QAWRA,99236083,105000,APARTMENT,
2015-05-31,QAWRA,99471810,215000,MAISONETTE,
2015-05-31,QAWRA,79373415,1e+05,APARTMENT,
2015-05-31,QAWRA,99456442,109000,APARTMENT,
2015-05-31,QORMI,99422256,149000,HOUSE,
2015-05-31,QORMI,79925513,140000,PENTHOUSE,200
2015-05-31,QORMI,79200475,98000,MAISONETTE,
2015-05-31,QORMI,79476637,,MAISONETTE,
2015-05-31,QORMI,79262048,97000,PENTHOUSE,
2015-05-31,QRENDI,77018977,145000,TOWNHOUSE,
2015-05-31,RABAT,79343333,170000,HOUSE,
2015-05-31,RABAT,79285488,555000,VILLA,80
2015-05-31,RABAT,99252868,220000,CATERING,140
2015-05-31,RABAT,79049464,170000,APARTMENT,190
2015-05-31,RABAT,99487001,450000,PENTHOUSE,420
2015-05-31,RABAT,26747756,,FIELD,
2015-05-31,RABAT,79486346,270000,HOUSE,
2015-05-31,RABAT,99452945,315000,HOUSE,
2015-05-31,RABAT,99497710,143000,APARTMENT,
2015-05-31,RABAT,99473268,145000,HOUSE,25
2015-05-31,SALINA,79457082,750,FARMHOUSE,900
2015-05-31,SAN ĠWANN,99200968,135000,MAISONETTE,
2015-05-31,SAN ĠWANN,99883854,191000,MAISONETTE,
2015-05-31,SAN ĠWANN,99709970,117000,APARTMENT,
2015-05-31,SAN ĠWANN,99578736,140000,APARTMENT,
2015-05-31,SAN ĠWANN,77253502,165000,APARTMENT,
2015-05-31,SAN ĠWANN,79049464,120000,APARTMENT,
2015-05-31,SAN ĠWANN,99451505,120000,APARTMENT,
2015-05-31,SAN PAWL,79493537,465000,VILLA,
2015-05-31,SAN PAWL,79747721,225000,APARTMENT,180
2015-05-31,SAN PAWL,77862546,690000,VILLA,
2015-05-31,SAN PAWL,79278517,525000,VILLA,
2015-05-31,SAN PAWL,23794124,240000,MAISONETTE,
2015-05-31,,99472768,595000,BUNGALOW,1000
2015-05-31,,79406347,,APARTMENT,
2015-05-31,SIĠĠIEWI,99856553,180000,TOWNHOUSE,
2015-05-31,SIĠĠIEWI,79272465,182000,MAISONETTE,200
2015-05-31,SIĠĠIEWI,99453678,230000,TOWNHOUSE,
2015-05-31,SIĠĠIEWI,99452945,375000,HOUSE,
2015-05-31,SIĠĠIEWI,79272465,130000,PENTHOUSE,
2015-05-31,SIĠĠIEWI,79272465,127000,APARTMENT,
2015-05-31,SLIEMA,99282968,135000,GARAGE,
2015-05-31,SLIEMA,99457028,640000,APARTMENT,151
2015-05-31,SLIEMA,79701937,660000,APARTMENT,
2015-05-31,SLIEMA,99108070,,PENTHOUSE,280
2015-05-31,SLIEMA,99228085,,APARTMENT,
2015-05-31,SLIEMA,99471136,250000,APARTMENT,
2015-05-31,SLIEMA,99404303,3e+05,APARTMENT,150
2015-05-31,SLIEMA,79496097,44900,APARTMENT,
2015-05-31,SLIEMA,99282968,130000,GARAGE,
2015-05-31,SLIEMA,99822955,,PENTHOUSE,500
2015-05-31,SLIEMA,79088274,465000,APARTMENT,170
2015-05-31,SLIEMA,99139218,450000,TOWNHOUSE,
2015-05-31,SLIEMA,79922265,265000,APARTMENT,
2015-05-31,SLIEMA,99476945,215000,TOWNHOUSE,
2015-05-31,SLIEMA,99870009,650000,PENTHOUSE,
2015-05-31,SLIEMA,99473268,745000,APARTMENT,265
2015-05-31,SLIEMA,79049464,265000,PENTHOUSE,
2015-05-31,SLIEMA,99487331,319000,APARTMENT,
2015-05-31,SLIEMA,77427745,440000,TOWNHOUSE,
2015-05-31,SLIEMA,99887497,260000,APARTMENT,
2015-05-31,SLIEMA,79493537,,APARTMENT,
2015-05-31,SLIEMA,99108074,397000,PENTHOUSE,110
2015-05-31,SLIEMA,79476218,399000,PENTHOUSE,130
2015-05-31,SLIEMA,99423070,,PENTHOUSE,
2015-05-31,SLIEMA,79788888,224000,APARTMENT,
2015-05-31,SLIEMA,99072108,195000,APARTMENT,
2015-05-31,SLIEMA,79867766,385000,APARTMENT,
2015-05-31,SLIEMA,77007700,375000,TOWNHOUSE,
2015-05-31,SLIEMA,99700300,350000,APARTMENT,
2015-05-31,SLIEMA,99444046,230000,MAISONETTE,
2015-05-31,SLIEMA,79922265,3e+05,APARTMENT,
2015-05-31,SLIEMA,99839210,415000,PENTHOUSE,
2015-05-31,SLIEMA,79343333,199950,APARTMENT,
2015-05-31,ST JULIANS,99404303,205000,APARTMENT,
2015-05-31,ST JULIANS,99316333,226000,MAISONETTE,
2015-05-31,ST JULIANS,79858239,395000,VILLA,
2015-05-31,ST JULIANS,79900738,,VILLA,
2015-05-31,ST JULIANS,79858239,,APARTMENT,175
2015-05-31,ST JULIANS,79343333,319000,APARTMENT,180
2015-05-31,ST JULIANS,77007700,235000,APARTMENT,140
2015-05-31,ST JULIANS,99139218,225000,APARTMENT,
2015-05-31,ST JULIANS,99497468,239000,APARTMENT,
2015-05-31,ST JULIANS,99468118,210000,APARTMENT,
2015-05-31,ST JULIANS,79429711,225000,APARTMENT,
2015-05-31,ST JULIANS,79788888,280000,APARTMENT,155
2015-05-31,ST JULIANS,99072108,220000,MAISONETTE,
2015-05-31,ST JULIANS,99444046,356000,MAISONETTE,80
2015-05-31,ST JULIANS,99811557,3e+05,APARTMENT,
2015-05-31,ST JULIANS,79497440,410000,APARTMENT,
2015-05-31,ST JULIANS,21355715,320000,APARTMENT,
2015-05-31,ST JULIANS,79963357,225000,APARTMENT,
2015-05-31,ST JULIANS,99839210,360000,APARTMENT,
2015-05-31,ST JULIANS,99476949,1500000,TOWNHOUSE,
2015-05-31,SAN PAWL,79298253,325000,APARTMENT,
2015-05-31,SAN PAWL,99801702,3e+05,PENTHOUSE,
2015-05-31,SAN PAWL,79373415,120000,APARTMENT,
2015-05-31,SAN PAWL,99424194,215000,APARTMENT,185
2015-05-31,SAN PAWL,99427372,350000,APARTMENT,
2015-05-31,SAN PAWL,99450592,138000,MAISONETTE,
2015-05-31,SAN PAWL,99578736,128000,APARTMENT,
2015-05-31,SAN PAWL,99450827,127000,APARTMENT,
2015-05-31,SAN PAWL,79403309,280000,PENTHOUSE,
2015-05-31,SAN PAWL,77779012,298000,PENTHOUSE,
2015-05-31,SAN PAWL,99236083,110000,APARTMENT,
2015-05-31,SAN PAWL,99236083,59000,MAISONETTE,
2015-05-31,SAN PAWL,99095070,109000,APARTMENT,
2015-05-31,SAN PAWL,99470423,72000,APARTMENT,
2015-05-31,ST VENERA,79049464,110000,APARTMENT,165
2015-05-31,ST VENERA,79049464,125000,MAISONETTE,200
2015-05-31,ST VENERA,79272465,128000,MAISONETTE,240
2015-05-31,ST VENERA,79272465,190000,HOUSE,
2015-05-31,ST VENERA,79493537,255000,HOUSE,
2015-05-31,ST VENERA,79272465,39600,GARAGE,
2015-05-31,ST VENERA,99471413,275000,HOUSE,
2015-05-31,ST VENERA,99495041,281000,HOUSE,
2015-05-31,ST VENERA,79253429,83500,APARTMENT,
2015-05-31,ST VENERA,79380841,165000,PENTHOUSE,
2015-05-31,SWATAR,79283504,170000,MAISONETTE,
2015-05-31,SWATAR,99072108,130000,APARTMENT,
2015-05-31,SWIEQI,99476949,350000,HOUSE,
2015-05-31,SWIEQI,79818181,2e+05,MAISONETTE,
2015-05-31,SWIEQI,99346328,,SITE,
2015-05-31,SWIEQI,99839210,258000,APARTMENT,
2015-05-31,SAN ĠILJAN,79858239,170000,APARTMENT,
2015-05-31,TA' PARIS,99428587,165000,MAISONETTE,
2015-05-31,TA' XBIEX,79788888,180000,PENTHOUSE,
2015-05-31,TA' XBIEX,99472768,295000,APARTMENT,
2015-05-31,TA' XBIEX,99996699,365000,OFFICE,108
2015-05-31,TA' XBIEX,99423070,1350000,VILLA,
2015-05-31,TA' XBIEX,99822955,,VILLA,
2015-05-31,TA' XBIEX,79867766,,APARTMENT,100
2015-05-31,TAL-IBRAĠ,99091000,,BUNGALOW,
2015-05-31,TAL-IBRAĠ,79334118,,VILLA,
2015-05-31,TAL-IBRAĠ,99252868,310000,APARTMENT,
2015-05-31,TAL-IBRAĠ,79595457,245000,MAISONETTE,
2015-05-31,TAL-IBRAĠ,99250999,299000,APARTMENT,
2015-05-31,TAL-IBRAĠ,79049464,230000,APARTMENT,
2015-05-31,TAL-IBRAĠ,99346328,197000,APARTMENT,
2015-05-31,TAL-IBRAĠ,99578736,198000,APARTMENT,
2015-05-31,TAL-IBRAĠ,79882976,320000,MAISONETTE,
2015-05-31,TARXIEN,99447922,108000,MAISONETTE,
2015-05-31,TARXIEN,79659777,91000,MAISONETTE,
2015-05-31,TARXIEN,99805238,125000,TOWNHOUSE,
2015-05-31,TARXIEN,99495041,139000,MAISONETTE,
2015-05-31,TARXIEN,99170000,90000,APARTMENT,
2015-05-31,TARXIEN,99501830,115000,PENTHOUSE,
2015-05-31,ST JULIANS,79429711,695000,VILLA,
2015-05-31,TIGNÉ,79701937,965000,APARTMENT,
2015-05-31,TIGNÉ,79701937,799000,APARTMENT,340
2015-05-31,TIGNÉ,99432111,1400000,APARTMENT,300
2015-05-31,TIGNÉ,99423070,,APARTMENT,
2015-05-31,VALLETTA,79497440,950000,APARTMENT,
2015-05-31,VALLETTA,79497440,,CATERING,125
2015-05-31,VALLETTA,99828919,680000,APARTMENT,
2015-05-31,VALLETTA,99263750,125000,APARTMENT,
2015-05-31,VALLETTA,99263750,75000,APARTMENT,
2015-05-31,VALLETTA,99222998,475000,APARTMENT,
2015-05-31,VALLETTA,99521462,120000,APARTMENT,
2015-05-31,VALLETTA,99700300,360000,APARTMENT,
2015-05-31,VALLETTA,99521462,190600,MAISONETTE,
2015-05-31,TAL-IBRAĠ,79088274,,BUNGALOW,
2015-05-31,COTTONERA,99789718,,HOTEL,
2015-05-31,COTTONERA,99108070,,APARTMENT,370
2015-05-31,WARDIJA,99870009,,VILLA,400
2015-05-31,XEMXIJA,23794132,324000,APARTMENT,
2015-05-31,XEMXIJA,99451845,123000,APARTMENT,
2015-05-31,XEMXIJA,99884893,360000,APARTMENT,139
2015-05-31,XEMXIJA,99407275,350000,APARTMENT,
2015-05-31,XEMXIJA,79493537,,APARTMENT,
2015-05-31,XEMXIJA,99451845,125000,MAISONETTE,
2015-05-31,XEMXIJA,79055248,125000,MAISONETTE,
2015-05-31,XEMXIJA,99703135,525000,APARTMENT,
2015-05-31,ŻABBAR,99501830,89000,APARTMENT,
2015-05-31,ŻABBAR,79302133,,APARTMENT,
2015-05-31,ŻABBAR,99453678,165000,HOUSE,
2015-05-31,ŻABBAR,79060714,303000,HOUSE,
2015-05-31,ŻABBAR,99447922,180000,MAISONETTE,
2015-05-31,ŻABBAR,99501830,89000,PENTHOUSE,
2015-05-31,ŻABBAR,99501830,177000,MAISONETTE,
2015-05-31,ŻABBAR,79801965,267000,HOUSE,
2015-05-31,ŻEBBIEGH,99424194,134000,APARTMENT,
2015-05-31,ĦAŻ-ŻEBBUĠ,79343333,139000,APARTMENT,
2015-05-31,ĦAŻ-ŻEBBUĠ,99578736,91000,APARTMENT,
2015-05-31,ĦAŻ-ŻEBBUĠ,99486737,320000,HOUSE,
2015-05-31,ĦAŻ-ŻEBBUĠ,79802750,164300,PENTHOUSE,
2015-05-31,ĦAŻ-ŻEBBUĠ,79005544,350000,HOUSE,
2015-05-31,ĦAŻ-ŻEBBUĠ,99423300,136500,PENTHOUSE,
2015-05-31,ĦAŻ-ŻEBBUĠ,79005544,650000,VILLA,500
2015-05-31,ĦAŻ-ŻEBBUĠ,99931483,116000,APARTMENT,17
2015-05-31,ĦAŻ-ŻEBBUĠ,99868012,953000,HOUSE,
2015-05-31,ŻEJTUN,99805238,80000,APARTMENT,
2015-05-31,ŻEJTUN,99501830,161500,MAISONETTE,
2015-05-31,ŻEJTUN,99805238,80000,MAISONETTE,
2015-05-31,ŻEJTUN,77018977,140000,TOWNHOUSE,
2015-05-31,ŻURRIEQ,99137275,160000,MAISONETTE,
2015-05-31,ŻURRIEQ,99170000,160000,MAISONETTE,
2015-05-31,ŻURRIEQ,79049464,170000,PENTHOUSE,
2015-05-30,,79049464,130000,MAISONETTE,130
2015-05-30,,79288841,2e+05,APARTMENT,
2015-05-30,BALZAN,79049464,150000,APARTMENT,150
2015-05-30,BALZAN,99266778,222100,MAISONETTE,
2015-05-30,BIRKIRKARA,79049464,135000,APARTMENT,190
2015-05-30,FGURA,79049464,120000,PENTHOUSE,185
2015-05-30,FGURA,79049464,90000,APARTMENT,
2015-05-30,GĦARGUR,79049464,145000,APARTMENT,155
2015-05-30,GOZO,99422146,3e+05,FARMHOUSE,
2015-05-30,GOZO,99422146,115000,APARTMENT,
2015-05-30,GOZO,79205520,195000,APARTMENT,
2015-05-30,MELLIEĦA,99430451,,GARAGE,
2015-05-30,MELLIEĦA,79049464,240000,HOUSE,
2015-05-30,MOSTA,79049464,140000,APARTMENT,
2015-05-30,NAXXAR,79049464,140000,APARTMENT,
2015-05-30,NAXXAR,77427745,290000,TOWNHOUSE,
2015-05-30,SLIEMA,79383003,750000,APARTMENT,180
2015-05-30,QAWRA,99453357,165000,APARTMENT,
2015-05-30,QAWRA,99409320,126000,PENTHOUSE,107
2015-05-30,RABAT,79049464,170000,APARTMENT,190
2015-05-30,SALINA,79457082,750000,FARMHOUSE,900
2015-05-30,SAN ĠWANN,77427745,345000,HOUSE,
2015-05-30,SAN ĠWANN,79049464,120000,APARTMENT,
2015-05-30,SLIEMA,99868012,650000,APARTMENT,
2015-05-30,SLIEMA,79049464,265000,PENTHOUSE,
2015-05-30,ST JULIANS,99243980,,APARTMENT,
2015-05-30,ST VENERA,79049464,110000,APARTMENT,165
2015-05-30,ST VENERA,79049464,125000,MAISONETTE,200
2015-05-30,TAL-IBRAĠ,79049464,230000,APARTMENT,
2015-05-30,ŻURRIEQ,79049464,170000,PENTHOUSE,
2015-05-29,GOZO,79205520,3e+05,HOUSE,
2015-05-29,GOZO,99423775,70000,APARTMENT,
2015-05-29,GOZO,99476959,110000,APARTMENT,
2015-05-29,GOZO,79470419,325000,HOUSE,
2015-05-29,GOZO,99492695,225000,APARTMENT,
2015-05-29,GOZO,99495479,,APARTMENT,
2015-05-29,QAWRA,99453357,165000,APARTMENT,
2015-05-29,SLIEMA,99868012,540000,PENTHOUSE,160
2015-05-28,GOZO,99422146,170000,APARTMENT,
2015-05-28,GOZO,99422146,170000,HOUSE,
2015-05-28,LIJA,99252868,,VILLA,
2015-05-28,MARSASCALA,77280385,85000,APARTMENT,
2015-05-28,MARSASCALA,99939441,210000,PENTHOUSE,
2015-05-28,COTTONERA,79818951,350000,HOTEL,
2015-05-28,SLIEMA,79471661,,MAISONETTE,
2015-06-10,,99487407,12500,GARAGE,
2015-06-10,BALZAN,21632918,147000,APARTMENT,
2015-06-10,BIRKIRKARA,79884466,,APARTMENT,
2015-06-10,BIRKIRKARA,99473904,108000,PENTHOUSE,
2015-06-10,COSPICUA,79406347,,APARTMENT,
2015-06-10,FLORIANA,79798282,135000,APARTMENT,
2015-06-10,GOZO,99476959,85000,HOUSE,
2015-06-10,GOZO,99491115,375000,HOUSE,
2015-06-10,GOZO,79470419,180600,MAISONETTE,180
2015-06-10,GOZO,99492695,135000,APARTMENT,
2015-06-10,ĦAMRUN,99012580,250000,PENTHOUSE,
2015-06-10,LIJA,79446688,199000,MAISONETTE,
2015-06-10,MARSASCALA,79679111,197000,APARTMENT,
2015-06-10,MOSTA,79204161,159500,APARTMENT,
2015-06-10,MOSTA,99409320,106000,PENTHOUSE,
2015-06-10,MOSTA,99420029,325000,HOUSE,
2015-06-10,MSIDA,79008286,116235,PENTHOUSE,
2015-06-10,NAXXAR,21632919,129000,APARTMENT,
2015-06-10,SAN ĠWANN,99012580,465000,APARTMENT,120
2015-06-10,SAN PAWL,99868012,245000,APARTMENT,
2015-06-10,COTTONERA,79798282,365000,APARTMENT,
2015-06-10,SLIEMA,79494923,250000,APARTMENT,
2015-06-10,ST JULIANS,99495479,233000,BAR,
2015-06-10,ST JULIANS,79431977,250000,APARTMENT,82
2015-06-10,ST JULIANS,99495479,280000,GARAGE,400
2015-06-10,ST VENERA,21632918,95000,MAISONETTE,
2015-06-10,ST VENERA,79253429,83500,APARTMENT,
2015-06-10,SWIEQI,79431977,230000,APARTMENT,
2015-06-10,VALLETTA,79008287,660000,TOWNHOUSE,
2015-06-10,VALLETTA,79008287,1700000,OFFICE,
2015-06-10,VALLETTA,79008287,360000,TOWNHOUSE,
2015-06-10,ŻABBAR,79804368,90000,APARTMENT,
2015-06-09,BALZAN,21632918,152000,APARTMENT,
2015-06-09,,79492605,550000,BUNGALOW,
2015-06-09,GOZO,99422146,85000,APARTMENT,
2015-06-09,GOZO,99422146,235000,APARTMENT,
2015-06-09,GOZO,99495479,,APARTMENT,719
2015-06-09,LIJA,79446688,199000,MAISONETTE,
2015-06-09,MARSASCALA,21632919,85000,APARTMENT,
2015-06-09,MARSASCALA,79724797,130000,MAISONETTE,
2015-06-09,MOSTA,99409320,106000,PENTHOUSE,
2015-06-09,ST JULIANS,99451501,225000,GARAGE,
2015-06-08,GOZO,99961008,86000,APARTMENT,
2015-06-08,GOZO,79205520,90000,APARTMENT,
2015-06-08,LIJA,79446688,199000,MAISONETTE,
2015-06-08,MOSTA,99409320,106000,PENTHOUSE,
2015-06-08,ST JULIANS,79471661,,APARTMENT,
2015-06-07,,79708350,,APARTMENT,
2015-06-07,,79478478,163000,APARTMENT,
2015-06-07,,99946417,215000,APARTMENT,175
2015-06-07,,99946417,220000,MAISONETTE,180
2015-06-07,,99946417,280000,PENTHOUSE,36
2015-06-07,,79049464,130000,MAISONETTE,130
2015-06-07,,79288841,2e+05,APARTMENT,
2015-06-07,,99427491,,HOUSE,
2015-06-07,,79600000,275000,HOUSE,
2015-06-07,,99495041,144000,MAISONETTE,
2015-06-07,,99805632,220000,MAISONETTE,
2015-06-07,,79231367,,MAISONETTE,
2015-06-07,,21423736,,HOUSE,
2015-06-07,,99444046,250000,MAISONETTE,
2015-06-07,,99091000,,HOUSE,
2015-06-07,,79475593,385000,VILLA,
2015-06-07,,79478478,128150,MAISONETTE,
2015-06-07,,79231367,,MAISONETTE,
2015-06-07,,79425354,,MAISONETTE,
2015-06-07,,99470292,515000,VILLA,
2015-06-07,,79747720,1350000,VILLA,900
2015-06-07,,99495041,340000,HOUSE,
2015-06-07,,79990501,148000,APARTMENT,
2015-06-07,,79211403,,HOUSE,
2015-06-07,,79493537,,PENTHOUSE,
2015-06-07,,99828919,225000,APARTMENT,
2015-06-07,SLIEMA,99426374,,PENTHOUSE,
2015-06-07,BALZAN,79464286,184000,MAISONETTE,
2015-06-07,BALZAN,99444456,280000,MAISONETTE,
2015-06-07,BALZAN,79049464,150000,APARTMENT,150
2015-06-07,BALZAN,99266778,222100,MAISONETTE,
2015-06-07,BALZAN,79283504,205000,MAISONETTE,
2015-06-07,BALZAN,99100989,145000,APARTMENT,
2015-06-07,BALZAN,79470510,152000,APARTMENT,
2015-06-07,BALZAN,99471136,90000,APARTMENT,
2015-06-07,BALZAN,79380841,495000,TOWNHOUSE,85
2015-06-07,BALZAN,79871787,205000,MAISONETTE,
2015-06-07,BALZAN,99471810,,MAISONETTE,
2015-06-07,BALZAN,99670019,79000,APARTMENT,
2015-06-07,,79210321,630000,BUNGALOW,
2015-06-07,BIRKIRKARA,99424842,119000,APARTMENT,
2015-06-07,BIRKIRKARA,79884466,,APARTMENT,
2015-06-07,BIRKIRKARA,79373415,132000,PENTHOUSE,
2015-06-07,BIRKIRKARA,79031970,179000,MAISONETTE,
2015-06-07,BIRKIRKARA,99137275,,PENTHOUSE,125
2015-06-07,BIRKIRKARA,99447922,,MAISONETTE,155
2015-06-07,BIRKIRKARA,99447922,,MAISONETTE,237
2015-06-07,BIRKIRKARA,79049464,135000,APARTMENT,190
2015-06-07,BIRKIRKARA,79537926,135000,APARTMENT,
2015-06-07,BIRKIRKARA,79272465,1e+05,APARTMENT,
2015-06-07,BIRKIRKARA,79283504,195000,MAISONETTE,
2015-06-07,BIRKIRKARA,79496097,325000,HOUSE,
2015-06-07,BIRKIRKARA,99297999,165000,APARTMENT,
2015-06-07,BIRKIRKARA,79900738,125000,MAISONETTE,
2015-06-07,BIRKIRKARA,79272465,93000,PENTHOUSE,
2015-06-07,BIRKIRKARA,79922265,140000,APARTMENT,
2015-06-07,BIRKIRKARA,79802750,266000,HOUSE,
2015-06-07,BIRKIRKARA,99022280,305000,HOUSE,
2015-06-07,BIRKIRKARA,79272465,112000,APARTMENT,
2015-06-07,BIRKIRKARA,99473904,108000,PENTHOUSE,
2015-06-07,BIRKIRKARA,77114545,147000,APARTMENT,160
2015-06-07,BIRŻEBBUĠA,79231275,58000,APARTMENT,
2015-06-07,BIRŻEBBUĠA,99715555,130500,MAISONETTE,
2015-06-07,BIRŻEBBUĠA,79925513,93000,MAISONETTE,
2015-06-07,BIRŻEBBUĠA,79936413,318900,HOUSE,
2015-06-07,BIRŻEBBUĠA,99170000,205000,PENTHOUSE,225
2015-06-07,BIRŻEBBUĠA,79272465,210000,HOUSE,
2015-06-07,BIRŻEBBUĠA,79272465,150000,HOUSE,
2015-06-07,BLATA L-BAJDA,79220904,110000,PENTHOUSE,
2015-06-07,BUĠIBBA,99803402,175000,PENTHOUSE,
2015-06-07,BUĠIBBA,79305899,88000,APARTMENT,
2015-06-07,BUĠIBBA,79475850,92000,APARTMENT,
2015-06-07,BUĠIBBA,99426955,189000,APARTMENT,
2015-06-07,BUĠIBBA,99999982,110000,APARTMENT,
2015-06-07,BUĠIBBA,99407275,90000,MAISONETTE,
2015-06-07,BUĠIBBA,79000100,,RESTAURANT,
2015-06-07,BUĠIBBA,77779012,350000,HOUSE,
2015-06-07,BURMARRAD,77777427,,MAISONETTE,
2015-06-07,BURMARRAD,79055248,99000,PENTHOUSE,
2015-06-07,BURMARRAD,79456423,220000,PENTHOUSE,190
2015-06-07,BURMARRAD,99471810,110000,FLAT,
2015-06-07,BURMARRAD,99395686,186000,PENTHOUSE,
2015-06-07,COSPICUA,99861713,160000,TOWNHOUSE,
2015-06-07,COSPICUA,79925513,75000,MAISONETTE,
2015-06-07,COSPICUA,99020929,80000,TOWNHOUSE,
2015-06-07,COSPICUA,99555508,80000,TOWNHOUSE,
2015-06-07,COSPICUA,79406347,,APARTMENT,
2015-06-07,DINGLI,79759007,160000,APARTMENT,170
2015-06-07,DINGLI,99803402,785000,FARMHOUSE,
2015-06-07,DINGLI,79759007,136000,PENTHOUSE,
2015-06-07,DINGLI,99407208,247000,TOWNHOUSE,
2015-06-07,FGURA,79470510,256500,SHOP,
2015-06-07,FGURA,79049464,120000,PENTHOUSE,185
2015-06-07,FGURA,79759009,155000,MAISONETTE,
2015-06-07,FGURA,79759009,90000,APARTMENT,
2015-06-07,FGURA,99727242,85000,APARTMENT,
2015-06-07,FGURA,79049464,90000,APARTMENT,
2015-06-07,FGURA,99426955,169000,MAISONETTE,
2015-06-07,FGURA,79804900,325000,BUNGALOW,202
2015-06-07,FGURA,99496139,185000,SHOP,65
2015-06-07,FGURA,99555508,90000,APARTMENT,
2015-06-07,FGURA,99895393,115000,APARTMENT,
2015-06-07,FGURA,79200608,136000,MAISONETTE,
